Author;Tweet;;;;;;
Dex Series;b'Dear #DexFriends, yuk persiapkan dan kumpulkan poin MyPertamina kalian sebanyak-banyaknya dengan transaksi #DexSeries selalu lewat aplikasi MyPertamina ya! https://t.co/LPaerfbM9U';;;;;;
MyPertamina;b'Gak ada alasan buat gak bisa bayar transaksi BBM kalo kamu pake aplikasi MyPertamina!\n\nKarena ada banyak banget pilihan e-wallet dan debit bank yang bisa kamu pilih!\n\nJadi, stop banyak alasan dan mulai pilih pembayaran!\n\n#MyPertamina #Call135 #SemuaJadiIstimewa https://t.co/f9q4z9GoPl';;;;;;
Jimy Tubalawony;b'LinkAja Indonesia\nSobat LinkAja, kini charge mobil listrik gampang banget di aplikasi MyPertamina dan bayar dengan LinkAja biar makin praktis.\nMau tau caranya? Cek tautan berikut ya!\nhttps://t.co/BZ6PIc6TW3\nPede #Apa2Bisa https://t.co/QINeRwfwRc';;;;;;
kumparan;b'Berikut daftar kabupaten dan kota di dua provinsi ini yang akan menerapkan aturan beli BBM wajib scan QR code di MyPertamina. #bisnisupdate #update #bisnis https://t.co/ducs3HC3yz';;;;;;
niz | app premium;b'@MyPertaminaID halo min, nopol saya keterangannya sudah digunakan padahal saya belum pernah daftar di aplikasi mypertamina, ini bagaimana ya?';;;;;;
niz | app premium;b'@pertamina135 nopol saya keterangannya sudah digunakan padahal saya belum pernah daftar di aplikasi mypertamina, ini bagaimana ya?';;;;;;
suharti;b'RT @MyPertaminaID: Karena di aplikasi MyPertamina ada fitur keren bernama OUTLET TERDEKAT! Di mana kamu bisa menemukan outlet-outlet SPBU P\xe2\x80\xa6';;;;;;
Do;b'Barcode my pertamina kontil mau isi solar kaga bisa jembuuddddd';;;;;;
Kliwon;b'@Stev3n_Peg3l Trus gimana kalau beli bensin harus pakai my pertamina';;;;;;
Si Timur Ke Barat;b'@pujianiSN @erickthohir Setau saya sih my pertamina opsi pembayaran. Kalo yg wajib biasanya kode QR pas beli BBM subsidi.';;;;;;
Dolalicious;b'@pujianiSN @erickthohir Klo aplikasi my pertamina masih tapi ga wajib. Itu semacam pembayaran non tunai.';;;;;;
Albert Solo;b'RT @AlbertSolo2: Pertamina himbau kepada masyarakat,terutama anda para pemilik kendaraan bermotor untuk segera mendaftarkan diri anda ke ap\xe2\x80\xa6';;;;;;
Albert Solo;b'Pertamina himbau kepada masyarakat,terutama anda para pemilik kendaraan bermotor untuk segera mendaftarkan diri anda ke aplikasi my pertamina,khususnya bagi anda warga DKI Jakarta.pasalnya mulai 25 Mei mendatang,isi bensin pertalite dan solar bersubsidi,harus sudah terdaftar.';;;;;;
Albert Solo;b'RT @AlbertSolo2: Breaking News.\nMulai Kamis depan,25 Mei 2023 bagi anda warga Jakarta dan sekitarnya,harus sudah terdaftar di my pertamina,\xe2\x80\xa6';;;;;;
Albert Solo;b'Breaking News.\nMulai Kamis depan,25 Mei 2023 bagi anda warga Jakarta dan sekitarnya,harus sudah terdaftar di my pertamina,dan menunjukan ke petugas pom bensin,ketika hendak melakukan pengisian bensin jenis pertalite dan solar bersubsidi.ini baru berlaku di DKI Jakarta.';;;;;;
Maman surahman;b'@pertamina135 iya, saya mengalami kesulitan pada saat pendaftaran subsidi tepat di my pertamina, dimana kendalanya adalah 6 digit kode verifikasi login tidak masuk ke email saya, mohon bantuannya';;;;;;
Ary Wijaya;b'@MyPertaminaID Saya tidak pernah mendaftar my pertamina sama sekali karena saya pakai pertamax.';;;;;;
Ary Wijaya;b'@MyPertaminaID Selamat malam. \n\nAda orang mendaftarkan email saya untuk akun my pertamina miliknya. \n\nSeharian ini dia berusaha masuk ke akun my pertamina miliknya namun dia lupa password. Dia berusaha reset password lewat email saya. \n\nApa yang harus saya lakukan? https://t.co/WpQwCgNyCK';;;;;;
OH BLX;b'@andumkatresnan Jadi inget my Pertamina \xf0\x9f\x98\x82';;;;;;
332;b'@energitodayID @pertamina @KemenBUMN buruan daftar yok MyPertamina beli solar subsidi di Jakarta Mulai 25 Mei full registran wajib banget pake apk my pertamina';;;;;;
Jensa;b'@energitodayID @pertamina @KemenBUMN yang belum mendaftar segera daftar  MyPertamina yaj krna 25 mei pembelian solar dijakarta wajib daftar my pertamina nih';;;;;;
nuruldasri;b'@energitodayID @pertamina @KemenBUMN Yg mau beli solar jgn lupa daftar my pertamina dulu';;;;;;
gilberttttt;b'@energitodayID @pertamina @KemenBUMN Mulai install MY pertamina aja sekarang biar gampang nnti';;;;;;
maguirÂ£;b'@energitodayID @pertamina @KemenBUMN Mulai sekarang mau pake my pertamina ah kalo gt';;;;;;
KuceK;b'@pertamina135 Sy mau mendaftar kendaraan saya di subsiditepat my pertamina. tapi muncul pesan Nopol kendaraan sudah digunakan. itu gimana min?';;;;;;
ê¦©ê¦‚ê¦²ê¦ºê¦¤ê§€ê¦¢ê¦¿ê¦¢ê§€ê¦®ê¦¶;b'from sertif vaksin to barcode my pertamina... \nkrn babe rada gaptek, wegah ribet buka tutup HP pas ngisi solar, tak printke wae barcode ndek kertas stiker, tempel ndek kartu emoney bekas sertif vaksin biyen...\nga rapi sih, mergo alat terbatas, penting barcode kewoco heuheuheu... https://t.co/fqPZwIUad6 https://t.co/Nxv2p4P62Z';;;;;;
Mia Na;b'Penerapan QR Code Dalam Pembelian Subsidi Meningkatkan Pendaftaran My Pertamina https://t.co/iXKmJyiaCQ';;;;;;
Alunuah;b'Nyari calo buat daftar solar my pertamina #zonauang #joki #mypertamina';;;;;;
Oka;b'@Abu4bu @merapi_uncover Boro2 mas, tuh liat My pertamina, Satusehat kadang error2an, update malah error dll\xe2\x80\xa6 SDM untuk urusan digitalisasi di Indonesia belum bagus, masih berkembang.. (ya antara minim anggaran dan tau lah sendiri).';;;;;;
zul jk;b'@arwidodo Bkn nya my pertamina hrs pake HP...?';;;;;;
"(ï¿£ãƒ˜ï¿£;)";b'@NgkongRoses Nkong punya tiktok?\n\nFolbek ya nkong akun My Pertamina gua';;;;;;
rasyaaðŸ™ŒðŸ»;b'@energitodayID @pertamina @KemenBUMN oke mantap, segera daftarkan lah ke app my Pertamina';;;;;;
Roy;b'@energitodayID @pertamina @KemenBUMN woww harus daftar my Pertamina nih gassin lah';;;;;;
Koceng_gamtenk;b'@energitodayID @pertamina @KemenBUMN segera daftar my Pertamina ahhh';;;;;;
fahmii;b'@energitodayID @pertamina @KemenBUMN Aplikasi my Pertamina udh ku download nih min';;;;;;
Sardi Firmansyah;b'@energitodayID @pertamina @KemenBUMN Wah harus daftar my Pertamina nih aku';;;;;;
Zayn Walik;b'@tanyakanrl My pertamina nder, kapan itu ini apk down parah, aku mau beli ngga bisa, akhirnya nunggu dipom 3 jam an, sama bus2 brt, karena udah ngga mungkin balok, mobil udah hampir kosong bahan bakarnya';;;;;;
bucin kucing;b'@tanyakanrl Daftar di aplikasi my pertamina nder';;;;;;
Din Iskan ðŸ—¯ï¸;b'@bankbsi_id Mau top up link aja buat my pertamina gagal mulu udah berhari-hari, sampe kapan masalah ini kelar ?';;;;;;
Mz Dony;b'RT @BegawanBashori: Ternyata mendaftar di aplikasi My pertamina untuk mendapatkan barcode sangatlah susah dan pelayanan lama. \nBagaimana in\xe2\x80\xa6';;;;;;
Hasan Bashori;b'Ternyata mendaftar di aplikasi My pertamina untuk mendapatkan barcode sangatlah susah dan pelayanan lama. \nBagaimana ini @MyPertaminaID https://t.co/AoU2WBgafA';;;;;;
Rianto Jose Valentin;"b'RT @_n0t4lfiaccount: How on earth BUmn name their subsidiary with a name like ""PP Properti"", ""Wika Beton"", ""Adhi Commuter"", ""Pertamina Cepu\xe2\x80\xa6'";;;;;;
zak;b'@decemberain___ oh masuk akal jga ya. tp pas dlu harus pake aplikasi my pertamina, kan harus pakai gawai jg yak';;;;;;
|ðŸ‡®ðŸ‡© âš˜ Veronicken Tan |ðŸ‡®ðŸ‡©;b'@riady_teguh @Dennysiregar7 Berapa juta warga NKRI yang terekspos Kak? Penasaran saya Kak..\n\n - Data vaksin korona (pedulilindungi) \n- data B1N Intelejen RI\n- data Telkomsel\n- Data KPU\n- Data Bank BSI\n- Data user Indihome\n- Data My Pertamina \n- \n\nSemua terjadi di era SBY kak?';;;;;;
keina;b'RT @msaid_didu: Seharusnya harga BBM sdh diturunkan oleh @pertamina dan pemerintah krn sjk harga BBM dinaikkan tlh terjadi : (1) penurunan\xe2\x80\xa6';;;;;;
.;b'RT @nicesessities: @worksfess Why my bumn friends (kecuali yg di pertamina) says otherwise and minta direfer mulu \xf0\x9f\x98\x82\xf0\x9f\x98\x82';;;;;;
Your favorite ðŸ‡¨ðŸ‡³ðŸ‡®ðŸ‡© koko;b'@worksfess Why my bumn friends (kecuali yg di pertamina) says otherwise and minta direfer mulu \xf0\x9f\x98\x82\xf0\x9f\x98\x82';;;;;;
Kadrun NKRI;b'Spbu 24.371.46..desa kumun kab kerinci .prop jambi.     melakukan penyimpangan penyaluran solar/pertalite subsidi..dilakukan sejak ulama..@erickthohir\n.@basuki_brp.@pertamina @MyPertaminaID\n https://t.co/ZDkEBGU36y';;;;;;
MyPertamina;b'Nikmati sensasi ngantor yang makin semangat bareng aplikasi MyPertamina!\n\n#MyPertamina #Call135 #SemuaJadiIstimewa';;;;;;
MyPertamina;b'Ngopi emang jadi solusi terbaik untuk kamu yang suntuk sama kerjaan. Apalagi kalo ngopinya pakai voucher Kopi Kenangan dari MyPertamina!\n\nYuk, perbanyak transaksimu di aplikasi MyPertamina! Kumpulkan poinnya untuk menikmati berbagai voucher menarik. https://t.co/SGgeR6yeMX';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Transaksi BBM jadi lebih nyaman kalo pake E-Voucher BBM dari aplikasi MyPertamina!\n\nBeli E-Voucher BBM ga cuma untuk dik\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Kata siapa ke SPBU engga boleh fashionable? \n\nApalagi kalo kamu pake Pertamax yang bisa menjaga dan merawat mesin kendar\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Pakai aplikasi MyPertamina, selain dapat mempermudah transaksi cashless kamu dengan berbagai macam e-wallet dan debit ba\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Kamu bisa bebaskan diri kamu dari interaksi dengan orang asing di jalan kalo kamu pake MyPertamina! https://t.co/EAKMFej\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Untuk kamu pengguna mobil listrik, yuk percepat proses charging mobil kamu dengan booking dulu charging stationnya di ap\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Voucher seru di aplikasi MyPertamina emang gak abis-abis nih, Sob!\n\nJangan sampe ketinggalan info terbarunya, ya! Panten\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Informasi seputar Subsidi Tepat tuh ada banyak banget, Sob! Dan Mimin masih semangat banget nih buat infoin semuanya ke\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Booth MyPertamina kali ini hadir untuk mengedukasi masyarakat melalui teman-teman dari YLKI dan badan-badan usaha lain m\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Gabungan antara Ignition Boost Formula dengan nilai RON 98 pada Pertamax Turbo bisa bikin pembakaran mesin kamu lebih se\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Setelah kamu mendaftar Subsidi Tepat, kamu akan mendapatkan kode QR. Tapi kode QR yang ini bukan untuk bayar transaksi,\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Yakin udah pilih BBM yang tepat untuk kendaraan dieselmu? \n\nNamanya Pertamina DEX bukan? Kalo namanya bukan Pertamina DE\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Makin banyak poinnya, makin banyak keuntungannya! \n\nKarena dengan poin MyPertamina, kamu bisa dapet keuntungan berupa vo\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: MAKIN HEMAT DENGAN MYPERTAMINA\n\nUntuk kamu pengguna setia Pertamax Turbo dan Pertamina Dex, transaksi dengan MyPertamina\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: KENALAN BUKAN SEMBARANG KENALAN!\n\nKarena dengan \xe2\x80\x9cKENALAN\xe2\x80\x9d yang ini, kamu bisa beli E-Voucher MyPertamina untuk transaksi\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Pastikan data-data yang kamu masukan ke akun MyPertamina-mu tepat dan lengkap, ya!\n\nMyPertamina sering melakukan program\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Berbagai pilihan untuk berbagai kebutuhan!\n\nE-Voucher MyPertamina punya beberapa pilihan nominal yang bisa kamu beli unt\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Kalau kamu mendaftar Subsidi Tepat, kamu akan mendapatkan kode QR untuk melakukan transaksi BBM, Sob!\n\nJangan salah sang\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Udah banyak banget yang menang di program berhadiah istimewa MyPertamina! Apakah kamu yang akan menjadi pemenang selanju\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: YUK KENALAN SAMA E-VOUCHER MYPERTAMINA!\n\nKalo kata pepatah \xe2\x80\x9cTak kenal maka tak sayang\xe2\x80\x9d.\nKalo kata Mimin \xe2\x80\x9cTak kenal? Wah\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Untuk apa sombong, kalau poin MyPertamina-mu sedikit?\n\nSekarang waktunya jadi cowok cool dengan cara pamerin poin MyPert\xe2\x80\xa6';;;;;;
MyPertamina;b'@sub_culture666 Hai, Sobat Do. Apabila mengalami kendala silakan bisa disampaikan terkait permasalahannya via DM ya. Tks. -Gio';;;;;;
Do;b'Jangan bikin sistem kalo belom siap fren @MyPertaminaID';;;;;;
MyPertamina;b'Seru kan? Langsung balap poin MyPertamina temen-temen kamu sekarang!\n\n#MyPertamina #Call135 #SemuaJadiIstimewa';;;;;;
MyPertamina;b'tapi transaksi Bright Gas dan produk Lubricants juga ada poinnya masing-masing, loh!\n\nPoin yang udah kamu kumpulin, bisa kamu redeem jadi voucher-voucher seru dan merchandise keren dari MyPertamina!';;;;;;
amih;b'RT @MyPertaminaID: Temen yang suka pamer emang cocok banget dikasih side eye \xf0\x9f\x91\x80\n\nJangan mau kalah, yuk! Perbanyak transaksi kamu, biar merch\xe2\x80\xa6';;;;;;
SagiGurlll;b'RT @MyPertaminaID: Ada berbagai cara untuk daftar Subsidi Tepat, tapi kali ini Mimin bakal jelasin salah satu caranya dulu, ya! Ini dia car\xe2\x80\xa6';;;;;;
MyPertamina;b'Kalo saran Mimin sih mulai perbanyak transaksi dan nabung poin aja dari sekarang!\n\n#MyPertamina #Call135 #SemuaJadiIstimewa';;;;;;
MyPertamina;b'Untuk apa sombong, kalau poin MyPertamina-mu sedikit?\n\nSekarang waktunya jadi cowok cool dengan cara pamerin poin MyPertamina kamu! Apalagi sebentar lagi bakal ada program seru yang butuh poin MyPertamina! https://t.co/DBFfZEYdWo';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Buat TGIF mu lebih seru dengan beralih ke jalur Red Carpet di SPBU Pertamina!\n\nYaaa, akan tetep harus antre sih, tapi an\xe2\x80\xa6';;;;;;
Chimmy_Koya_ðŸ’œ;b'RT @MyPertaminaID: Bersatu kita teguh, bercerai kita runtuh!\n\nAyo jaga kerukunan, persatuan dan kesatuan bangsa Indonesia. Mari kita bangki\xe2\x80\xa6';;;;;;
MyPertamina;b'#MyPertamina #Call135 #SemuaJadiIstimewa';;;;;;
MyPertamina;b'@akhi_rudin (tidak termasuk Sabtu - Minggu dan Hari Libur Nasional). Apabila masih berkendala bisa disampaikan melalui DM ya. Tks. -Gio';;;;;;
MyPertamina;b'@akhi_rudin Hai, Sobat Akhirudin. Mohon maaf atas ketidaknyamanan yang dialami. Apabila sobat belum melakukan pendaftaran silakan lakukan pendaftaran terlebih dahulu melalui website https://t.co/hSOJG11X7U. Jika sudah melakukan pendaftaran tunggu estimasi verifikasi 14 hari kerja';;;;;;
MyPertamina;b'@arywijaya Agar dapat kami bantu identifikasi lebih lanjut mohon diinformasikan NIK, NOPOL dan email tersebut melalui DM ya. Tks. -Gio';;;;;;
MyPertamina;b'@irawandoni_ Silakan bisa follow terlebih dahulu akun kami dan pastikan akun sobat tidak di-private. Tks. -Gio';;;;;;
akhirudin;b'@MyPertaminaID td cb cek status no plat nomor kendaraan untuk beli pertalite. Nomor terdaftarnya utk biosolar. Pdhl belum pernah registrasi. Mhn infonya.';;;;;;
MyPertamina;b'@arywijaya Hai, Sobat Ary. Mohon maaf atas ketidaknyamanan yang dialami. Kami ingin memastikan apakah sebelumnya sobat sudah mendaftarkan melalui program BBM subsidi tepat? Jika iya, silakan sobat sampaikan NIK, alamat email dan nomor polisi kendaraan melalui DM ya. Terima kasih. -Firman';;;;;;
ðŸ‘€;b'@MyPertaminaID Ini ngeDMnya gmn ya min? Kok gk ada icon message https://t.co/6h64TOHi5r';;;;;;
MyPertamina;b'@irawandoni_ Hai, Sobat. Agar dapat kami bantu tindak lanjut, silakan bisa diinformasikan NIK dan NOPOL yang didaftarkan via DM ya. Tks. -Gio';;;;;;
ðŸ‘€;b'@MyPertaminaID Min, saya baru ganti plat dan dapat no plat baru, saat saya mau ngisi bbm ternyata plat baru tersebut terdaftar dengan bbm jenis solar padahal mobil saya menggunakan bbm jenis pertalite, itu gmn ya min solusinya agar saya bisa ngisi bbm yg sesuai?';;;;;;
MyPertamina;b'Temen yang suka pamer emang cocok banget dikasih side eye \xf0\x9f\x91\x80\n\nJangan mau kalah, yuk! Perbanyak transaksi kamu, biar merchandise impian makin deket ke genggaman!\n\n#MyPertamina #Call135 #SemuaJadiIstimewa https://t.co/xU9Rmmj2u7';;;;;;
MyPertamina;b'Biar poin-poin MyPertamina hasil transaksinya bisa kamu pakai untuk di reedem voucher belanja Shopee ini!\n\nBtw, kamu kalo belanja di Shopee paling sering beli apa, sih?\n\n#MyPertamina #Call135 #SemuaJadiIstimewa';;;;;;
MyPertamina;b'@Jaemi88n Hai, Sobat. Perihal kendala tersebut, silakan sobat sampaikan melalui DM. Terima kasih. -Firman';;;;;;
MyPertamina;b'@thepabalatax Hai, Sobat. Kami bantu DM ya, silakan cek DM. Terima kasih. -Jola';;;;;;
Oskadon | Oyeee;b'@MyPertaminaID Hallo @MyPertaminaID kenapa aplikasinya gak bisa pair ke ovo? dr kmrn dicoba gak jadi2.';;;;;;
MyPertamina;b'Silahkan tunggu konfirmasi dan juga kode QR Subsidi Tepat mu, ya!\n\nYuk, daftar Subsidi tepat sekarang!\n\n#MyPertamina #Call135 #SemuaJadiIstimewa #SubsidiTepatSasaran';;;;;;
MyPertamina;b'Pastikan aja data-data yang dibutuhkan udah lengkap, ya! \n\nSetelah mendaftar, kamu akan mendapat konfirmasi pendaftaran yang akan dikirim ke alamat email yang sudah kamu daftarkan.';;;;;;
MyPertamina;b'Ada berbagai cara untuk daftar Subsidi Tepat, tapi kali ini Mimin bakal jelasin salah satu caranya dulu, ya! Ini dia cara mendaftar Subsidi Tepat lewat website https://t.co/Xbk0niZpqB!\n\nCaranya gampang dan pengisian datanya juga cepet banget! https://t.co/TEYyXJJBP8';;;;;;
B'aja;"b'@MyPertaminaID min, jika waktu input nopol muncul tulisan ""NOPOL DIGUNAKAN"", solusinya bgmn ya'";;;;;;
MyPertamina;b'Bersatu kita teguh, bercerai kita runtuh!\n\nAyo jaga kerukunan, persatuan dan kesatuan bangsa Indonesia. Mari kita bangkit menjadi lebih baik dan terus maju agar berguna bagi bangsa dan negara kita.\n\nSelamat Hari Kebangkitan Nasional\xf0\x9f\x87\xb2\xf0\x9f\x87\xa8\n\n#MyPertamina #SemuaJadiIstimewa #Call135 https://t.co/oGXMRrnpTr';;;;;;
UgsðŸ”°;b'@MyPertaminaID Sudah follow sebelumnya dan ga pernah di-private https://t.co/gxeYQ22M9G';;;;;;
MyPertamina;b'@thepabalatax Hai, Sobat. Silakan bisa follow terlebih dahulu akun kami dan pastikan akun sobat tidak di-private. Tks. -Gio';;;;;;
MyPertamina;b'Buat TGIF mu lebih seru dengan beralih ke jalur Red Carpet di SPBU Pertamina!\n\nYaaa, akan tetep harus antre sih, tapi antrean yang sedikit dan service Red Carpet bakal bikin kamu nyaman banget, deh!\n\nCus beralih sekarang, dan nikmati sensasi superstar jalan di Red Carpet! https://t.co/vSYO0Feeqe';;;;;;
UgsðŸ”°;b'@MyPertaminaID Ok Min, btw nge-dm nya bisa via mana ya? Tombol yg kaya di akun2 lain ga ada. Ku ga nemu cara buat dm nya nih. Mohon arahan. https://t.co/rkQvpoplx9';;;;;;
MyPertamina;b'@thepabalatax Hai, Sobat. Perihal kendala tersebut, silakan bisa sobat sampaikan melalui DM ya guna kami bantu tindak lanjut. Tks. -Firman';;;;;;
MyPertamina;b'Kalo kamu lebih pilih transaksi pakai e-wallet atau debit bank nih, Sob?\n\n#MyPertamina #Call135 #SemuaJadiIstimewa';;;;;;
UgsðŸ”°;b'Halo min @pertamina @MyPertaminaID selain video call 135, layanan interaktif langsung Pertamina bisa lewat mana lagi ya? 135 ga interaktif pakenya robot.\n\nKu mau ajuin keluhan terkait QR mypertamina ku yg pas regis salah masukin email. Thank you.';;;;;;
sutan dirajo;b'@MyPertaminaID Tol9ng segelnya diperkuat https://t.co/WSyzwlsCms';;;;;;
as;b'@MyPertaminaID Nah masalahnya min, sy memang tidak melakukan transaksi saat itu juga, yg hnya tau akun subsidi tepat tsb hanya saya seorang. Hal tsb membuat sy tidak bisa isi pertalite krn ada org lain yg memakainya. Apa ada kemungkinan scam akun? bgmn mengatasinya?';;;;;;
Florina Mayarani;b'@MyPertaminaID @fireesiide Min, cara menambah daftar kendaraan bgmn ?';;;;;;
j;b'@MyPertaminaID sudah kak, sudah ditunggu sejam dua jam lalu login lagi tetap tidak dapat kode verifikasi, cek folder junk spam dll juga sudah. Emailnya kirim kemana kak?';;;;;;
MyPertamina;"b'@fireesiide 6. Gunakan fitur penelusuran dengan keyword ""Kode Verifikasi Login"" dengan alamat center notification@pertamina.com.\nApabila sudah melakukan langkah-langkah diatas namun masih berkendala, mohon menginformasikan email yang didaftarkan. Tks. -Jola (1/3)'";;;;;;
MyPertamina;"b'@fireesiide 3. Masa berlaku ""Kode Verifikasi"" adalah 1 jam.\n4. Pastikan email yang di-input ketika pendaftaran subsidi tepat sesuai.\n5. Silakan cek email pada semua folder email (spam/junk/promotion, dll). (1/2)'";;;;;;
MyPertamina;"b'@fireesiide Hai, Sobat Fireesiide. Mohon maaf atas ketidaknyamanannya. Sebagai informasi terkait kendala tersebut, berikut tahapan yang dapat dilakukan:\n1. Pastikan tidak klik login secara berulang.\n2. Gunakan ""Kode Verifikasi"" sesuai dengan waktu permintaan login terakhir. (1/1)'";;;;;;
MyPertamina;b'@fykty Informasi lebih lanjut bisa dicek melalui website https://t.co/s3BpYvVf1g. Terima kasih. -Jola (1/2)';;;;;;
MyPertamina;b'@fykty Hai, Sobat. Mohon maaf atas ketidaknyamanannya. Mengenai kendala tersebut, silakan melakukan transaksi kembali maksimal 1 jam ke depan dikarenakan tidak dapat melakukan transaksi untuk nomor polisi kendaraan yang sama dalam waktu yang berdekatan. (1/1)';;;;;;
j;b'@MyPertaminaID min gak dapet email verifikasi untuk login, mohon dibantu. Terima kasih';;;;;;
as;b'@MyPertaminaID min, saya sudah 2x ke SPBU yang berbeda tapi status di aplikasi pegawai SPBU yang ditunjukan ke saya menunjukan bahwa sedang ada transaksi, ketika sy nanya pegawai SPBU kemungkinan hal ini dikarenakan ada no.pol kend saya yang dipakai oleh orang lain.\n\nBagimana ini ya?';;;;;;
Bagus;b'@MyPertaminaID min kok punya saya mobil bensin bisa\xe2\x80\x9d nya terdaftar pakai bio solar';;;;;;
suharti;b'RT @MyPertaminaID: Mari memperingati Hari Kenaikan Isa Almasih 2023 dengan penuh harapan dan cinta kasih!\n\nBangkitlah, menjadi teranglah. S\xe2\x80\xa6';;;;;;
MyPertamina;b'Jadi, buruan deh beli e-voucher MyPertamina-nya! Bisa kamu pakai sendiri, atau kamu jadikan hadiah buat orang lain untuk transaksi BBM!\n\n#MyPertamina #Call135 #SemuaJadiIstimewa';;;;;;
MyPertamina;b'Sayang banget, karena kamu bakal kelewatan promo BEBAS BIAYA TAMBAHAN dari MyPertamina untuk setiap pembelian e-voucher MyPertamina yang berlaku sampai 31 Mei 2023 nanti!';;;;;;
MyPertamina;b'YUK KENALAN SAMA E-VOUCHER MYPERTAMINA!\n\nKalo kata pepatah \xe2\x80\x9cTak kenal maka tak sayang\xe2\x80\x9d.\nKalo kata Mimin \xe2\x80\x9cTak kenal? Wah sayang banget!\xe2\x80\x9d https://t.co/ZlRLHQXuO9';;;;;;
MyPertamina;b'#MyPertamina #SemuaJadiIstimewa #Call135';;;;;;
MyPertamina;b'Udah banyak banget yang menang di program berhadiah istimewa MyPertamina! Apakah kamu yang akan menjadi pemenang selanjutnya?\xf0\x9f\xa4\xa9\n\nEits, sebelum itu, ada yang harus kamu perhatikan nih, Sob! https://t.co/b3anHPRqEb';;;;;;
Tirev;b'@MyPertaminaID E buset kagak ada tombol dm nya min https://t.co/y5CcfIhEXH';;;;;;
MyPertamina;b'Yuk, langsung transaksi di SPBU Pertamina terdekat!\n\n#MyPertamina #Call135 #SemuaJadiIstimewa #SubsidiTepatSasaran';;;;;;
MyPertamina;b'Tapi untuk membuktikan bahwa kamu sudah mendaftar Subsidi Tepat dan memang berhak untuk mendapatkan BBM bersubsidi.\n\nSekarang udah tau kan cara pakainya? MUDAH DAN NYAMAN BANGET! Sat set pokoknya, gak ganggu waktu transaksi sama sekali!';;;;;;
MyPertamina;b'Kalau kamu mendaftar Subsidi Tepat, kamu akan mendapatkan kode QR untuk melakukan transaksi BBM, Sob!\n\nJangan salah sangka, ya. Kode QR ini bukan untuk dapat promo atau diskon, loh. https://t.co/2sOnyqFRz0';;;;;;
MyPertamina;b'@rizqi_rio Hai, Sobat Tirev. Mohon maaf atas ketidaknyamanan yang dialami. Mengenai hal tersebut, dapat disampaikan melalui DM ya. Agar kami bantu identifikasi lebih lanjut. Terima kasih. -Salsa';;;;;;
MyPertamina;b'@so_vintja Hai, Sobat Nani. Silakan diinformasikan keterangan tidak bisanya melalui DM agar dapat kami cek. Tks.-Tedi';;;;;;
nani ?;b'@MyPertaminaID ini kok daftar nda bisa masuk padahal NIK dan pasword sudah betul';;;;;;
Tirev;b'@MyPertaminaID Halo kak kenapa ini gak bisa ya https://t.co/X31mT43KSs';;;;;;
MyPertamina;b'Mari memperingati Hari Kenaikan Isa Almasih 2023 dengan penuh harapan dan cinta kasih!\n\nBangkitlah, menjadi teranglah. Sebab terangmu datang dan kemuliaan Tuhan terbit atasmu. \n(Yesaya 60:1)\n\n#MyPertamina #Call135 #SemuaJadiIstimewa https://t.co/e4FSrqQ7c2';;;;;;
MyPertamina;b'@prayitn10960462 menyediakan Solar dan Pertalite Subsidi. Terima kasih. -Raisa';;;;;;
